millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel,infile,norm_Ngon_1,norm_Ngon_2,norm_Ngon_3,norm_Ngon_4,norm_Ngon_5,norm_X,norm_Y,norm_Z,bin_0_norm_Ngon_1,bin_1_norm_Ngon_1,bin_2_norm_Ngon_1,bin_3_norm_Ngon_1,bin_0_norm_Ngon_2,bin_1_norm_Ngon_2,bin_2_norm_Ngon_2,bin_3_norm_Ngon_2,bin_0_norm_Ngon_3,bin_1_norm_Ngon_3,bin_2_norm_Ngon_3,bin_3_norm_Ngon_3,bin_0_norm_Ngon_4,bin_1_norm_Ngon_4,bin_2_norm_Ngon_4,bin_3_norm_Ngon_4,bin_0_norm_Ngon_5,bin_1_norm_Ngon_5,bin_2_norm_Ngon_5,bin_3_norm_Ngon_5,bin_0_norm_X,bin_1_norm_X,bin_2_norm_X,bin_3_norm_X,bin_0_norm_Y,bin_1_norm_Y,bin_2_norm_Y,bin_3_norm_Y,bin_0_norm_Z,bin_1_norm_Z,bin_2_norm_Z,bin_3_norm_Z,longestPosEdge,longestNegEdge,longestPosCount,longestNegCount,label
8203,242,199,224,166,219,-6.9,-7.14,1.22,0,c_1_labelled.csv,0.7016666666666667,0.6658333333333334,0.6866666666666666,0.6383333333333333,0.6825,0.46549999999999997,0.4643,0.5061,0,0,8,0,0,0,8,0,0,0,2,6,0,0,8,0,0,0,7,1,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
8303,241,192,209,153,220,-7.14,-7.37,1.49,0,c_1_labelled.csv,0.7008333333333333,0.66,0.6741666666666667,0.6275,0.6833333333333333,0.4643,0.46314999999999995,0.50745,0,0,8,0,0,0,8,0,0,0,3,5,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
8403,249,189,205,148,207,-7.14,-7.22,1.53,0,c_1_labelled.csv,0.7075,0.6575,0.6708333333333333,0.6233333333333333,0.6725,0.4643,0.4639,0.50765,0,0,8,0,0,0,8,0,0,0,4,4,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,4
8503,229,188,205,147,205,-7.1,-6.94,1.73,0,c_1_labelled.csv,0.6908333333333333,0.6566666666666666,0.6708333333333333,0.6225,0.6708333333333333,0.4645,0.4653,0.50865,0,0,8,0,0,0,8,0,0,0,5,3,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
8603,226,188,205,147,216,-7.3,-7.06,1.73,0,c_1_labelled.csv,0.6883333333333334,0.6566666666666666,0.6708333333333333,0.6225,0.68,0.4635,0.4647,0.50865,0,0,8,0,0,0,8,0,0,0,6,2,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
8704,224,186,204,146,211,-7.02,-7.06,1.77,0,c_1_labelled.csv,0.6866666666666666,0.655,0.67,0.6216666666666667,0.6758333333333333,0.46490000000000004,0.4647,0.50885,0,0,8,0,0,0,8,0,0,0,7,1,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
8803,222,187,203,146,211,-7.53,-6.79,1.69,0,c_1_labelled.csv,0.685,0.6558333333333334,0.6691666666666667,0.6216666666666667,0.6758333333333333,0.46235,0.46604999999999996,0.50845,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
8903,222,186,203,145,212,-7.61,-7.14,1.49,0,c_1_labelled.csv,0.685,0.655,0.6691666666666667,0.6208333333333333,0.6766666666666666,0.46195,0.4643,0.50745,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
9004,221,187,203,146,213,-7.37,-7.02,1.53,0,c_1_labelled.csv,0.6841666666666667,0.6558333333333334,0.6691666666666667,0.6216666666666667,0.6775,0.46314999999999995,0.46490000000000004,0.50765,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
9103,221,186,204,146,217,-7.57,-7.06,1.65,0,c_1_labelled.csv,0.6841666666666667,0.655,0.67,0.6216666666666667,0.6808333333333333,0.46215000000000006,0.4647,0.50825,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,8,0,0,-1,8,0,0
