millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
33003,181,201,150,266,276,-4.31,-5.37,8.47,1
33103,182,200,150,265,276,-4.16,-5.45,8.28,1
33203,182,203,151,268,278,-4.12,-5.33,8.43,1
33303,183,202,150,266,276,-3.96,-5.53,8.71,1
33403,182,202,150,265,276,-3.92,-5.33,8.51,1
33503,183,202,150,267,277,-4.24,-5.37,8.39,1
33603,183,201,151,265,278,-4.31,-5.3,8.32,1
33703,183,203,151,267,276,-4.35,-5.57,8.83,1
33803,182,200,149,266,277,-4.2,-5.3,8.51,1
33903,183,201,151,266,277,-3.8,-5.22,8.28,1
34003,183,202,149,267,276,-4.31,-5.45,8.71,1
34103,181,202,150,266,277,-4.39,-5.45,8.55,1
34203,182,201,151,266,277,-4.31,-5.37,8.55,1
34304,183,202,150,266,276,-4.0,-5.26,8.59,1
34403,183,202,150,266,276,-4.16,-5.45,8.51,1
34503,183,202,149,266,275,-4.28,-5.41,8.28,1
34604,183,201,150,266,276,-4.43,-5.3,8.79,1
34703,182,201,149,266,275,-4.04,-5.37,8.59,1
34803,182,202,150,266,276,-4.24,-5.3,8.51,1
35003,183,201,153,267,276,-3.92,-5.41,8.43,1
35103,184,205,148,267,277,-4.08,-5.26,8.63,1
35203,184,203,153,269,277,-3.92,-5.61,8.67,1
35303,187,200,151,269,277,-4.08,-5.37,8.51,1
35403,185,203,151,264,277,-3.92,-5.22,8.51,1
35503,187,204,150,267,278,-4.28,-5.3,8.47,1
35603,186,205,151,265,277,-4.24,-5.3,8.39,1
35703,183,203,152,265,277,-4.08,-5.3,8.63,1
35803,186,204,151,267,278,-4.35,-5.45,8.83,1
35903,186,203,148,265,276,-4.28,-5.37,8.51,1
36003,185,203,150,268,276,-4.31,-5.22,8.71,1
36103,187,204,152,266,276,-4.28,-5.41,8.63,1
36203,183,201,150,265,275,-4.28,-5.3,8.67,1
36303,184,194,150,266,276,-4.12,-5.3,8.32,1
36403,182,203,150,267,256,-4.04,-5.41,8.47,1
36503,183,202,146,265,275,-4.28,-5.37,8.39,1
36603,182,202,149,265,275,-4.2,-5.33,8.67,1
36703,178,201,149,266,276,-4.24,-5.41,8.47,1
36803,181,190,150,259,275,-4.28,-5.33,8.59,1
36903,181,200,149,266,275,-4.35,-5.26,8.47,1
