millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
165603,159,185,134,241,270,-2.08,-9.92,3.57,0
165703,170,198,144,259,290,-2.59,-10.08,3.69,0
165804,167,192,157,261,287,-3.14,-9.65,3.1,0
165903,202,227,269,383,395,-5.02,-9.26,3.18,3
166003,190,212,298,397,418,-5.45,-7.77,1.06,3
166203,196,229,345,479,516,-9.45,-5.81,-0.08,3
166303,207,236,342,472,521,-8.51,-3.49,-1.14,3
166403,198,232,321,456,505,-8.47,-2.16,-1.96,3
166503,196,226,324,445,503,-8.94,-0.94,-2,3
166603,207,230,334,464,522,-9.81,-0.63,-1.84,3
166703,211,227,331,455,518,-10.08,-0.59,-1.73,3
166803,214,226,329,455,517,-10.08,-0.39,-2.31,3
166903,215,225,328,456,516,-9.02,0,-2.47,3
167003,215,221,328,453,516,-9.3,-0.31,-2.2,3
167103,214,224,326,452,518,-9.22,-0.43,-2.35,3
167203,216,224,325,450,517,-9.41,-0.31,-2.47,3
167303,208,223,323,432,499,-9.18,-0.55,-1.96,3
167403,199,220,263,380,424,-9.22,-4.04,-0.63,3
167503,200,224,214,346,387,-8.04,-5.33,-0.08,0
167603,186,211,175,304,351,-7.61,-6.79,1.02,0
167703,185,210,161,282,324,-6.24,-8.04,2.51,0
167803,184,188,159,287,329,-5.26,-8.51,3.26,0
167903,182,214,157,286,326,-4.31,-9.06,3.57,0
168003,183,211,154,279,316,-3.53,-9.41,4.43,0
168103,183,210,153,280,316,-2.47,-9.38,4.59,0
168203,183,210,153,281,316,-2.35,-9.57,4.9,0
168303,184,214,155,283,318,-2.43,-9.53,4.86,0
168403,185,213,155,282,318,-2.08,-9.61,4.86,0
168503,184,213,154,283,316,-1.49,-9.57,4.35,0
168603,184,213,154,282,316,-1.88,-9.81,3.92,0
168704,183,213,154,281,317,-2.24,-10.08,4.47,0
168803,183,213,155,282,317,-2.08,-9.96,4.67,0
168903,185,212,154,284,317,-2.2,-9.81,4.16,0
169004,184,213,166,312,391,-2.59,-9.81,4.08,0
169103,190,221,252,392,465,-2.94,-9.3,3.22,3
169203,193,224,317,444,505,-4.51,-9.18,2.04,3
169403,205,235,345,481,530,-7.73,-7.49,0.9,3
169503,206,235,339,478,535,-8.55,-5.61,0.12,3
169603,201,230,329,474,526,-9.06,-3.69,-1.84,3
169703,222,228,326,473,529,-8.39,-2.55,-2.31,3
169803,241,227,323,472,527,-9.45,-2.59,-1.53,3
169903,243,218,322,466,522,-9.38,-2,-1.88,3
170003,229,211,307,438,498,-10.63,-2.47,-1.77,3
170103,228,211,303,436,492,-9.3,-2.51,-1.84,3
170203,223,209,309,439,502,-8.79,-2.24,-1.84,3
170303,225,210,309,442,497,-9.06,-2.24,-1.88,3
170403,221,208,300,427,487,-8.98,-2.24,-2.35,3
170503,218,205,306,429,488,-9.69,-2.24,-2.35,3
170603,195,206,283,397,465,-9.26,-4.12,-1.26,3
170703,192,202,220,351,401,-7.96,-5.65,-0.39,3
170803,192,218,193,333,394,-6.59,-7.37,0.43,0
170903,185,212,169,301,352,-6.28,-8.59,1.1,0
171003,169,195,148,271,312,-3.84,-9.22,0.75,0
171103,173,203,156,284,321,-3.61,-9.41,2.86,0
171203,185,214,158,286,324,-3.22,-9.89,3.57,0
171303,186,212,156,283,319,-2.24,-10.32,4.51,0
171403,180,208,151,273,307,-1.02,-9.92,4.67,0
171503,181,208,153,276,310,-1.02,-9.92,4.51,0
171603,182,211,153,279,312,-0.67,-9.69,4.51,0
171703,178,205,149,270,301,-0.86,-10,4.55,0
171803,181,209,152,276,307,-0.86,-10.08,4.43,0
171904,184,213,155,280,311,-0.9,-10.2,4.55,0
172003,181,208,153,278,307,-0.75,-10,4.35,0
172103,175,202,147,267,290,-0.55,-9.96,4.63,0
172204,174,202,147,264,285,-0.35,-9.89,4.28,0
172303,157,181,133,240,257,-1.14,-10.08,4.28,0
172403,172,201,173,287,302,-1.92,-10.59,4.94,0
172603,190,215,307,433,486,-4.35,-8.71,2.39,3
172703,196,222,330,463,510,-5.18,-8.36,0.08,3
172803,191,219,324,456,512,-6.43,-6.59,-0.63,3
172903,197,216,321,454,525,-8.39,-4.35,-2.28,3
173003,212,222,328,470,532,-9.45,-3.18,-2.55,3
173103,212,213,315,450,510,-9.26,-2.24,-2.47,3
173203,215,211,313,446,506,-9.81,-2.04,-2.28,3
173303,211,205,301,429,489,-9.49,-2,-2.28,3
173403,228,222,326,464,527,-9.3,-2.2,-2.28,3
173503,226,222,324,461,525,-9.22,-2.55,-2.31,3
173603,224,222,321,455,522,-8.87,-3.14,-2.08,3
173703,208,219,311,426,499,-8.51,-4.16,-1.18,3
173803,202,209,250,372,420,-8.79,-6.12,-0.51,3
173903,191,215,205,337,382,-7.65,-6.55,0.12,0
174003,185,215,175,308,355,-7.37,-7.45,0.35,0
174103,184,214,162,293,337,-6.59,-8.36,0.82,0
174203,189,216,162,286,327,-5.26,-9.26,1.96,0
174303,188,216,161,288,325,-4.31,-9.53,2.43,0
174403,188,217,158,285,321,-3.33,-9.81,3.18,0
174503,185,215,157,280,315,-2.35,-9.69,3.49,0
174603,184,211,155,281,312,-2.47,-10,4,0
174703,178,206,150,271,301,-1.92,-9.73,4.28,0
174803,181,213,154,279,310,-1.96,-9.92,4.08,0
174903,181,212,155,278,311,-1.84,-9.85,4.28,0
175003,180,209,152,275,307,-1.8,-9.89,4.2,0
175104,182,212,153,278,305,-1.69,-9.89,4.16,0
175203,182,212,154,278,310,-1.84,-10.04,4.59,0
175303,182,211,153,277,310,-1.65,-9.96,4,0
