millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
29503,308,183,201,141,176,-4.24,-9.34,-0.35,3
29603,319,185,201,141,214,-4.12,-9.57,-0.31,3
29703,324,179,201,141,208,-4.12,-9.53,-0.2,3
29803,324,186,200,141,198,-4.04,-9.53,-0.24,3
29903,323,185,200,141,196,-4,-9.61,-0.2,3
30003,322,184,200,142,193,-4.2,-9.57,-0.27,3
30103,319,186,201,142,200,-4.08,-9.53,-0.2,3
30203,319,185,200,142,196,-4.16,-9.53,-0.12,3
30303,319,185,201,142,197,-4.2,-9.53,-0.24,3
30403,311,185,201,142,211,-3.92,-9.41,-0.12,3
30503,300,185,200,141,182,-4.16,-9.69,0,3
30603,294,185,201,142,192,-4.12,-9.41,-0.16,3
30703,260,185,200,142,196,-4.16,-9.61,0,0
30803,231,185,201,141,251,-4.28,-9.53,0,0
30903,222,186,200,142,233,-4.43,-9.49,0.12,0
31003,219,185,201,141,184,-4.39,-9.61,0.27,0
31104,217,186,201,142,214,-4.43,-9.49,0.27,0
31203,218,185,201,142,208,-4.47,-9.45,0.39,0
31303,216,186,200,142,225,-4.59,-9.45,0.47,0
31404,216,183,200,142,232,-4.39,-9.38,0.59,0
31503,215,184,200,142,217,-4.47,-9.49,0.67,0
31603,214,185,200,141,212,-4.55,-9.49,0.51,0
31803,215,183,201,141,187,-4.39,-9.41,0.47,0
31903,226,183,201,140,180,-4.51,-9.65,0.55,0
32003,238,184,200,142,241,-3.96,-9.45,0.08,0
32103,250,187,201,141,197,-4.12,-9.41,-0.12,0
32203,255,185,201,142,191,-4.39,-9.49,-0.27,0
32303,263,185,201,142,182,-4.16,-9.45,-0.27,0
32403,270,186,202,140,183,-4.28,-9.22,-0.27,0
32503,284,184,201,142,180,-4.24,-9.34,-0.59,3
32603,298,185,201,142,180,-4.2,-9.34,-0.43,3
32703,307,185,201,142,183,-4.31,-9.45,-0.39,3
32803,313,185,200,141,200,-4.24,-9.41,-0.43,3
32903,314,185,201,141,201,-4.31,-9.45,-0.35,3
33003,316,185,201,142,200,-4.24,-9.38,-0.43,3
33103,316,185,201,140,209,-4.24,-9.34,-0.43,3
33203,315,185,201,142,191,-4.31,-9.49,-0.35,3
33303,314,186,199,142,194,-4.43,-9.49,-0.43,3
33403,311,185,201,140,176,-3.96,-9.26,-0.16,3
33503,280,185,201,141,265,-4.24,-9.38,-0.12,3
33603,255,186,200,140,180,-4.63,-9.53,-0.12,0
33703,238,185,201,142,178,-4.51,-9.49,-0.31,0
33803,226,184,200,141,179,-4.16,-9.38,0,0
33903,221,186,201,141,181,-4.63,-9.38,0.08,0
34003,220,185,201,142,179,-4.51,-9.49,0.2,0
34103,218,186,200,142,181,-4.39,-9.34,0.35,0
34203,215,186,202,142,225,-4.47,-9.34,0.55,0
34304,217,185,201,141,209,-4.63,-9.45,0.47,0
34403,217,185,202,140,205,-4.59,-9.3,0.43,0
34503,216,185,202,142,204,-4.59,-9.41,0.35,0
34604,216,184,202,143,192,-4.67,-9.22,0.51,0
34703,216,184,199,142,189,-4.43,-9.34,0.31,0
34803,247,185,201,141,204,-4.43,-9.49,0.35,0
35003,296,185,201,141,1020,-4.55,-9.45,0.12,3
35103,310,185,202,141,178,-4.55,-9.49,0.43,3
35203,322,182,202,142,202,-4.63,-9.69,0.55,3
35303,335,184,203,142,219,-3.96,-9.49,0.31,3
35403,335,186,201,142,203,-4.28,-9.57,0.39,3
35503,341,185,201,140,208,-4.35,-9.41,0.2,3
35603,344,186,202,141,212,-4.24,-9.49,0.51,3
35703,342,184,202,141,200,-4.08,-9.49,0.47,3
35803,339,185,201,142,196,-4.39,-9.61,0.27,3
35903,335,185,200,140,195,-4.04,-9.65,0.39,3
