millis,Ngon_1,Ngon_2,Ngon_3,Ngon_4,Ngon_5,X,Y,Z,mlabel
143003,197,217,289,469,341,-3.57,-8.47,-1.92,30
143104,204,216,289,462,325,-4.82,-5.26,-5.22,30
143203,207,213,293,463,321,-2.31,-3.57,-9.89,30
143303,212,212,297,466,318,-3.61,0.75,-9.14,30
143404,213,211,301,468,320,-3.33,-0.75,-7.65,30
143503,214,211,303,470,320,-4.47,-1.26,-7.14,30
143603,213,210,303,469,320,-4.51,-0.16,-7.61,30
143803,210,209,301,465,318,-4.94,-0.71,-7.41,30
143903,209,209,299,464,317,-4.9,-0.63,-7.53,30
144003,208,209,298,462,316,-4.9,-0.55,-7.53,30
144103,208,209,298,461,315,-4.59,-0.63,-7.41,30
144203,207,209,297,461,314,-4.9,-0.59,-7.41,30
144303,207,209,296,459,314,-4.94,-0.43,-7.53,30
144403,207,209,295,459,313,-4.9,-0.08,-7.65,30
144503,205,209,290,452,308,-3.18,1.65,-9.1,30
144603,187,211,245,393,260,-4.9,-3.49,-7.1,30
144703,164,211,173,314,228,-3.8,-6.9,-5.41,0
144803,158,211,155,279,212,-3.37,-11.92,-4.04,0
144903,156,211,153,275,209,-2.2,-9.38,-1.41,0
145003,155,211,153,274,208,-1.49,-8.9,0.86,0
145103,155,211,153,274,207,-0.75,-9.85,1.53,0
145203,155,211,153,274,208,-0.82,-10.16,1.33,0
145303,155,210,153,274,207,-1.14,-10.43,1.02,0
145403,154,210,153,274,208,-0.75,-10.47,1.06,0
145503,155,210,153,274,208,-0.78,-10.55,1.1,0
145603,155,210,152,274,208,-1.22,-10.59,1.18,0
145703,154,210,153,274,208,-1.26,-10.63,1.1,0
145803,154,210,153,274,209,-1.02,-10.59,1.18,0
145903,154,210,153,274,209,-1.02,-10.59,1.22,0
146003,155,209,153,274,209,-1.26,-10.75,1.33,0
146103,155,209,153,274,210,-1.06,-10.63,1.33,0
146203,155,209,153,275,211,-1.37,-10.47,1.29,0
146304,155,209,154,278,213,-1.96,-10.87,0.43,0
146403,159,211,184,333,240,-0.86,-10.63,0.2,0
146503,170,215,247,399,256,-2.28,-10.2,-0.78,30
146604,178,214,275,418,247,-2.43,-7.57,-5.22,0
146703,180,212,292,438,255,-2.12,-4.9,-7.06,30
146803,191,213,306,455,272,-3.65,-3.69,-7.02,30
147003,199,211,303,450,275,-4.94,0.24,-8.04,30
147103,198,211,301,447,268,-4.16,0.51,-8.28,30
147203,197,212,300,445,267,-3.88,-0.04,-7.65,30
147303,196,212,298,443,267,-3.65,0.47,-8,30
147403,196,211,297,441,267,-3.33,-0.35,-7.88,30
147503,195,211,297,440,267,-3.8,-0.04,-7.81,30
147603,195,212,296,439,268,-3.77,-0.31,-7.73,30
147703,195,211,296,438,269,-3.96,0.2,-7.92,30
147803,194,211,295,438,270,-4.35,1.06,-8.24,30
147903,194,211,295,437,274,-2.75,2.08,-8.67,30
148003,194,211,296,437,282,-3.45,-0.08,-7.88,30
148103,192,211,295,437,278,-2.55,-4.98,-5.88,30
148203,168,212,250,392,250,-3.14,-8.87,-2.35,0
148303,159,212,166,291,218,-2.86,-10.4,-0.82,0
